gene_name	gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj
RNF26	ENSG00000173456.5	634.3771	0.02570853	0.19962589	0.8652601	0.9306422
ENSG00000286689	ENSG00000286689.1	22.84715	-0.02674262	0.31288851	0.8652339	0.9306422
RHOBTB2	ENSG00000008853.19	981.0745	-0.025258	0.19190594	0.8653886	0.9307108
MRPS14	ENSG00000120333.5	779.0171	-0.01991812	0.13159044	0.8654175	0.9307108
PRPF38A	ENSG00000134748.14	1328.834	-0.0203164	0.13516171	0.8654776	0.9307252
CACNA1D	ENSG00000157388.21	1690.614	-0.02706344	0.26993169	0.8655614	0.930765
METTL13	ENSG00000010165.21	705.0042	0.02025938	0.13503993	0.8657618	0.9308563
RGPD5	ENSG00000015568.14	855.7111	0.02689236	0.24147423	0.8658493	0.9308563
WWTR1	ENSG00000018408.16	7425.208	-0.02655588	0.22456556	0.8658728	0.9308563
PIBF1	ENSG00000083535.17	829.7357	-0.02565166	0.2006791	0.8658313	0.9308563
TRIR	ENSG00000123144.11	1604.819	-0.02547749	0.19748552	0.8658802	0.9308563
DNA2	ENSG00000138346.17	119.1731	0.02621999	0.2145597	0.8659791	0.9308651
RPL26P6	ENSG00000229659.1	11.29775	0.02693839	0.278151	0.8659819	0.9308651
ENSG00000272277	ENSG00000272277.2	17.31832	0.02697065	0.25729607	0.8660471	0.9308848
BCAT1	ENSG00000060982.16	3772.334	0.02612888	0.34280003	0.8661164	0.930909
PHF13	ENSG00000116273.7	716.6166	0.02431257	0.18028622	0.8664236	0.931189
ARSG	ENSG00000141337.13	331.8172	0.02352436	0.17006903	0.8665248	0.9312474
TRIM65	ENSG00000141569.13	599.9244	0.02339777	0.16898762	0.8667457	0.9313846
ARHGAP19	ENSG00000213390.12	4348.268	0.02682555	0.26878121	0.866746	0.9313846
TTC4	ENSG00000243725.8	503.7963	-0.02163815	0.1497075	0.8668569	0.9314534
ENSG00000278986	ENSG00000278986.1	17.28898	-0.02667464	0.24662202	0.8672	0.9317718
ITGB8	ENSG00000105855.11	70447.84	0.02653199	0.23769407	0.8673643	0.9317868
TMEM14C	ENSG00000111843.15	1353.972	0.02274581	0.16248446	0.8673428	0.9317868
ALKBH4	ENSG00000160993.5	182.5075	0.02353395	0.17199045	0.8673232	0.9317868
TMEM186	ENSG00000184857.9	145.0119	0.02174026	0.15166516	0.8674013	0.9317868
ENSG00000297093	ENSG00000297093.1	56.00995	-0.02554265	0.36040193	0.8674629	0.9318027
CCNH	ENSG00000134480.18	1557.665	0.02334964	0.17017198	0.867553	0.9318491
MASTL	ENSG00000120539.16	483.2322	-0.02087355	0.14338038	0.8676131	0.9318633
ENSG00000289499	ENSG00000289499.2	13.10304	0.02648117	0.29117598	0.8677279	0.9319364
DYRK4	ENSG00000010219.14	483.0317	0.02297997	0.16621678	0.8678225	0.9319877
ZNF883	ENSG00000228623.10	156.4894	0.02618112	0.22577845	0.8679033	0.9320242
ENSG00000296560	ENSG00000296560.1	10.91805	0.02632956	0.30113105	0.8679753	0.9320512
HKDC1	ENSG00000156510.14	278.2355	0.02646679	0.25851825	0.8685348	0.9326017
SAR1B	ENSG00000152700.15	2500.128	-0.0199769	0.13648168	0.8686521	0.9326773
CCDC138	ENSG00000163006.13	105.376	-0.02598821	0.22580923	0.8688708	0.9328618
RFC2	ENSG00000049541.12	446.0809	0.02275604	0.16602646	0.8690093	0.9329343
CDH26	ENSG00000124215.18	57.85786	-0.02583664	0.22184961	0.8690974	0.9329343
ANXA3	ENSG00000138772.14	1710.671	-0.0263095	0.25081996	0.8691552	0.9329343
SNX20	ENSG00000167208.17	327.744	-0.02633763	0.2589268	0.8691728	0.9329343
ENSG00000226465	ENSG00000226465.6	121.5091	-0.02631977	0.25134115	0.8691204	0.9329343
PCDHGC4	ENSG00000242419.6	50.7176	-0.02607107	0.29805789	0.8694165	0.9331456
LRRIQ3	ENSG00000162620.16	33.23254	0.02610334	0.28523197	0.8698424	0.9334517
GXYLT2	ENSG00000172986.13	890.9442	0.0261887	0.25294721	0.8698081	0.9334517
DUSP14	ENSG00000276023.6	408.6455	0.0258358	0.22741643	0.8698269	0.9334517
RDH11	ENSG00000072042.14	2045.206	-0.02163495	0.15500288	0.8699258	0.9334693
DMAC2	ENSG00000105341.19	529.7474	-0.02312741	0.17283397	0.8699527	0.9334693
S100A2	ENSG00000196754.14	29.4352	-0.02615538	0.25659675	0.870042	0.9335148
EIF3E	ENSG00000104408.12	6602.091	-0.02165039	0.15591708	0.8703318	0.9337251
NKX2-1-AS1	ENSG00000253563.3	36.61362	0.02484592	0.36737299	0.8702966	0.9337251
TMED2-DT	ENSG00000247373.4	63.36996	0.02536868	0.2155488	0.8704613	0.9338137
PCCA	ENSG00000175198.18	643.8059	-0.02174638	0.1575821	0.8706519	0.9339678
MCOLN2	ENSG00000153898.14	258.3196	0.02575934	0.30295081	0.8706993	0.9339682
TRIM39	ENSG00000204599.17	545.3269	-0.0189933	0.1306192	0.8708875	0.9341087
ENSG00000305965	ENSG00000305965.1	15.14411	0.02597008	0.2548454	0.8709241	0.9341087
DVL1	ENSG00000107404.22	1638.277	-0.02556495	0.22781351	0.8712241	0.9343801
TSPAN17	ENSG00000048140.19	563.2761	0.02411222	0.1920811	0.8714913	0.9343852
LIG1	ENSG00000105486.16	360.5434	-0.02198946	0.16163719	0.8712994	0.9343852
EXOSC8	ENSG00000120699.15	729.0035	-0.01850042	0.12689387	0.8713843	0.9343852
CHN1	ENSG00000128656.16	1632.795	0.0228973	0.17349823	0.8715106	0.9343852
RTL8C	ENSG00000134590.14	1565.612	-0.02375037	0.18599564	0.8715012	0.9343852
ASMTL-AS1	ENSG00000236017.9	40.97112	0.02532304	0.3263221	0.8714223	0.9343852
HDAC4-AS1	ENSG00000222020.6	15.34678	-0.02580005	0.25716608	0.8717963	0.9345908
FTH1P20	ENSG00000226564.1	30.08838	-0.02541489	0.22604178	0.8717642	0.9345908
RAB38	ENSG00000123892.13	179.2121	-0.02573294	0.26384856	0.8721547	0.934824
NDUFAF3	ENSG00000178057.16	797.8585	-0.02375831	0.1879078	0.8720831	0.934824
ENSG00000280119	ENSG00000280119.1	62.59224	-0.02476846	0.35270169	0.8721461	0.934824
CFL1	ENSG00000172757.13	9799.527	-0.02440539	0.20127083	0.872435	0.935074
TLR2	ENSG00000137462.11	3969.278	-0.02552965	0.24077046	0.8725349	0.9351307
MRPL22	ENSG00000082515.19	463.764	-0.0236409	0.18876843	0.8729814	0.9354295
MANBA	ENSG00000109323.12	1549.557	0.02049337	0.14814224	0.8729312	0.9354295
PCNA	ENSG00000132646.12	978.1132	-0.02234091	0.16994961	0.8731295	0.9354295
ACSF3	ENSG00000176715.18	679.9822	-0.01781241	0.12298735	0.8730615	0.9354295
LINC03105	ENSG00000276077.5	252.8699	0.02409984	0.37614544	0.8731427	0.9354295
GOLGA6L10	ENSG00000278662.6	52.31136	-0.02526959	0.30764074	0.8728667	0.9354295
SOD2-OT1	ENSG00000285427.1	13.23137	0.0255015	0.25010719	0.8731103	0.9354295
RAPGEFL1	ENSG00000108352.13	152.0232	-0.02489186	0.21900826	0.873428	0.9356847
ENSG00000268912	ENSG00000268912.1	64.58226	-0.02310505	0.18194032	0.8735917	0.9358097
TLR10	ENSG00000174123.12	292.1483	0.02540608	0.27301218	0.8736457	0.9358172
ANKLE1	ENSG00000160117.17	22.60264	0.02535135	0.24990132	0.8738434	0.9359785
MBIP	ENSG00000151332.21	932.6742	-0.02394902	0.19984773	0.8744543	0.9365321
GPR173	ENSG00000184194.7	715.7394	-0.02458041	0.21538464	0.8744227	0.9365321
HCCS	ENSG00000004961.16	431.8309	-0.02185291	0.16771921	0.8749187	0.9366765
TMCC2	ENSG00000133069.18	196.517	0.02513367	0.2495609	0.8749049	0.9366765
TANK	ENSG00000136560.15	1932.371	0.02096106	0.15683955	0.8749043	0.9366765
MRPL58	ENSG00000167862.11	280.1526	0.02151324	0.16312329	0.8747724	0.9366765
H4C11	ENSG00000197238.5	450.6399	0.02410542	0.36213638	0.8746416	0.9366765
KEL	ENSG00000197993.10	18.14931	-0.02509287	0.28358252	0.8748833	0.9366765
FICD	ENSG00000198855.8	300.4142	0.02199193	0.16947203	0.8748915	0.9366765
THRA	ENSG00000126351.14	2361.917	0.02400608	0.20390863	0.8751148	0.9367944
MRPL35	ENSG00000132313.15	946.612	0.02033805	0.15034205	0.8751473	0.9367944
ZNF561-AS1	ENSG00000267106.10	271.4059	0.01971992	0.14387122	0.87517	0.9367944
GSDMB	ENSG00000073605.20	223.0545	-0.02438612	0.21539907	0.875409	0.9368486
NFKBIE	ENSG00000146232.18	447.9031	0.02494247	0.23931145	0.8753457	0.9368486
SGO2	ENSG00000163535.19	196.8367	0.02368875	0.19778491	0.8752907	0.9368486
ZNF793	ENSG00000188227.15	286.2246	-0.02451155	0.21922622	0.875377	0.9368486
PSMC6	ENSG00000100519.13	1694.91	-0.01759884	0.12432212	0.8756316	0.9369801
ENSG00000230563	ENSG00000230563.5	13.20675	0.02367627	0.37284532	0.8757202	0.9369801
ODC1-DT	ENSG00000257135.9	79.68944	-0.02455581	0.22271546	0.8756441	0.9369801
TSIX	ENSG00000270641.2	33.52768	0.02384778	0.36493777	0.8756828	0.9369801
CCDC62	ENSG00000130783.15	40.7658	-0.02495925	0.25815863	0.8759427	0.936995
ATF7	ENSG00000170653.20	2829.798	0.01623315	0.11283028	0.8758899	0.936995
TPI1P1	ENSG00000226415.1	13.10145	0.02495596	0.25952615	0.8759696	0.936995
LINC00989	ENSG00000250334.9	23.14327	0.02436633	0.3313811	0.875871	0.936995
SLC7A5P2	ENSG00000258186.2	99.86388	-0.02420558	0.34145986	0.875939	0.936995
RPF1	ENSG00000117133.12	565.4639	0.01876899	0.13585315	0.8761067	0.9370913
NOX5	ENSG00000255346.11	38.44838	0.02384731	0.35897394	0.8762685	0.937214
TFR2	ENSG00000106327.14	33.70048	0.02484679	0.27219623	0.876414	0.937245
FBXO5	ENSG00000112029.10	139.5134	0.02183827	0.17107622	0.8764295	0.937245
WASH9P	ENSG00000310527.1	593.8875	-0.02394731	0.20876709	0.8764388	0.937245
NDUFA5	ENSG00000128609.17	1676.993	0.01885651	0.13728432	0.8764915	0.9372511
PRNCR1	ENSG00000282961.1	21.91766	0.02418939	0.33232786	0.8766945	0.9373674
ENSG00000308644	ENSG00000308644.1	77.83406	0.02459005	0.29970353	0.876665	0.9373674
EIF3B	ENSG00000106263.20	2645.929	0.01926143	0.1418537	0.8768191	0.937372
DNAJC18	ENSG00000170464.11	979.4598	-0.0218197	0.17165459	0.8767706	0.937372
ENSG00000270681	ENSG00000270681.1	35.73914	0.02475367	0.25167698	0.8768402	0.937372
PREX2	ENSG00000046889.20	1718.347	0.0244127	0.30831876	0.8770883	0.9373854
MEF2C	ENSG00000081189.18	3325.454	0.02341827	0.19890145	0.8769823	0.9373854
CCND2-AS1	ENSG00000255920.5	43.55641	-0.0242779	0.22294339	0.8770689	0.9373854
POLG2	ENSG00000256525.9	239.3431	-0.02139369	0.16663382	0.8770545	0.9373854
ENSG00000293413	ENSG00000293413.2	60.14522	-0.023853	0.35139552	0.8769194	0.9373854
MXD1	ENSG00000059728.12	632.8032	0.0233261	0.19825802	0.8773029	0.9375104
PITPNA	ENSG00000174238.16	2956.206	0.01993354	0.14975398	0.877285	0.9375104
EXOC7	ENSG00000182473.23	3567.662	-0.01662819	0.11787378	0.8773465	0.9375104
MRTO4	ENSG00000053372.6	601.398	-0.02216618	0.17926488	0.8777574	0.9375913
OVGP1	ENSG00000085465.14	55.82656	-0.02407379	0.22096121	0.8778294	0.9375913
R3HCC1	ENSG00000104679.12	682.7567	-0.02272524	0.18756977	0.8774955	0.9375913
ATP5F1B	ENSG00000110955.10	7499.368	0.02064654	0.15854229	0.8776168	0.9375913
KLF7	ENSG00000118263.17	2360.733	0.02320196	0.19733191	0.877718	0.9375913
CATSPER3	ENSG00000152705.8	10.31969	-0.02439591	0.23497473	0.8777377	0.9375913
WASF2	ENSG00000158195.12	8446.803	-0.0192584	0.14326395	0.8777028	0.9375913
GBP4	ENSG00000162654.10	2315.688	-0.02449232	0.28355457	0.8778463	0.9375913
COQ7	ENSG00000167186.12	774.4531	-0.01757892	0.12701818	0.8778318	0.9375913
SNHG20	ENSG00000234912.12	215.2076	-0.02216355	0.17990123	0.8779974	0.9377024
ENHO	ENSG00000168913.8	101.9271	-0.02426769	0.30320376	0.8780852	0.9377458
CPS1	ENSG00000021826.19	177.608	0.02449642	0.27075723	0.8781646	0.9377803
PRSS12	ENSG00000164099.4	345.0974	0.02288741	0.38525415	0.8783183	0.9377934
PSMB9	ENSG00000240065.10	750.8201	0.02437562	0.24055328	0.8782307	0.9377934
JDP2-AS1	ENSG00000259319.3	92.93737	-0.0231934	0.19947973	0.8782944	0.9377934
EIF4E2	ENSG00000135930.16	1764.774	0.01885913	0.14038855	0.8784689	0.9378536
LSMEM1	ENSG00000181016.10	113.7516	0.02436886	0.28428737	0.8784296	0.9378536
SLC2A9	ENSG00000109667.13	392.6916	0.02234093	0.18478684	0.8786811	0.9378736
BIVM	ENSG00000134897.15	895.044	-0.01953161	0.14792174	0.8787233	0.9378736
SERTAD3	ENSG00000167565.15	526.1866	0.02286231	0.19373481	0.8785553	0.9378736
TRNP1	ENSG00000253368.5	449.6105	0.02428406	0.24081339	0.8786995	0.9378736
MICA-AS1	ENSG00000272221.2	164.5842	-0.02275922	0.19230938	0.878707	0.9378736
SPICE1	ENSG00000163611.12	596.803	-0.02184921	0.17737402	0.8788139	0.93792
NUBP1	ENSG00000103274.12	478.0469	-0.02226663	0.18487767	0.8791105	0.9380358
HDAC5	ENSG00000108840.18	1303.329	-0.02267959	0.19188289	0.8790088	0.9380358
FLAD1	ENSG00000160688.20	429.2404	0.0194535	0.14760657	0.879027	0.9380358
PSME2P1	ENSG00000238000.1	14.0038	-0.02431237	0.25668512	0.879111	0.9380358
DNAJC11	ENSG00000007923.18	1190.722	0.01381993	0.09665002	0.8793567	0.938221
DDX1	ENSG00000079785.17	3013.772	-0.01679329	0.1223862	0.8798032	0.938221
RIOK1	ENSG00000124784.10	552.1626	-0.02075816	0.1641856	0.8796115	0.938221
GALNT2	ENSG00000143641.11	6631.253	0.02185746	0.18019077	0.8797695	0.938221
IGSF8	ENSG00000162729.15	959.0208	-0.02407285	0.23713393	0.8795057	0.938221
PTGR3	ENSG00000180011.7	1292.913	-0.01958183	0.15005562	0.8795981	0.938221
WASH4P	ENSG00000234769.7	18.73368	-0.02401558	0.2960613	0.8796885	0.938221
AGAP14P	ENSG00000279058.2	10.29519	-0.0232974	0.3538975	0.8795362	0.938221
ENSG00000285901	ENSG00000285901.2	54.76892	0.02253115	0.38949785	0.8796199	0.938221
ENSG00000304289	ENSG00000304289.1	55.57504	0.02400116	0.23449761	0.8796606	0.938221
ENSG00000309392	ENSG00000309392.1	45.5998	0.02413206	0.27853148	0.8797827	0.938221
NRIP3	ENSG00000175352.12	81.74513	-0.0241232	0.25889761	0.8800647	0.9384121
LINC02937	ENSG00000230537.3	61.67995	0.02386235	0.23133422	0.8800767	0.9384121
KPNA2P3	ENSG00000266820.1	97.01018	-0.02356788	0.32726028	0.8801633	0.9384542
KCNIP3	ENSG00000115041.15	91.09208	0.02384889	0.29730088	0.8804567	0.9385658
COX18	ENSG00000163626.18	462.8495	0.01637732	0.11939348	0.8804218	0.9385658
SYNM	ENSG00000182253.15	5103.899	0.02405478	0.26408631	0.8804093	0.9385658
ENSG00000260971	ENSG00000260971.5	21.05365	0.02356745	0.32434636	0.8803533	0.9385658
MEF2B	ENSG00000213999.18	32.83309	0.02402631	0.26265299	0.8805532	0.9386184
ENSG00000303251	ENSG00000303251.1	12.32507	-0.02332049	0.33851916	0.880635	0.9386553
ENSG00000295438	ENSG00000295438.1	11.88393	-0.02366385	0.31002428	0.8807225	0.9386983
REV3L	ENSG00000009413.17	2211.197	-0.023564	0.2336824	0.881768	0.9388069
ATP6V0A1	ENSG00000033627.19	2451.713	-0.01852174	0.14176143	0.8814588	0.9388069
ADAP1	ENSG00000105963.16	397.4094	-0.02363283	0.23756976	0.8817198	0.9388069
CCNJ	ENSG00000107443.17	356.4003	0.0196947	0.15502879	0.8815136	0.9388069
CASC3	ENSG00000108349.19	4710.192	0.01801051	0.13613358	0.8812568	0.9388069
COQ10B	ENSG00000115520.10	711.9855	-0.01905622	0.14793928	0.8816628	0.9388069
ARL1	ENSG00000120805.15	2260.04	-0.01713377	0.12797059	0.8815881	0.9388069
IFI6	ENSG00000126709.16	4703.102	-0.02376828	0.28325202	0.8814307	0.9388069
DBNL	ENSG00000136279.22	3143.436	0.0213466	0.17782891	0.8817423	0.9388069
TMEM50B	ENSG00000142188.18	1918.027	-0.01994896	0.15689658	0.8809262	0.9388069
LAMTOR1	ENSG00000149357.11	1253.506	-0.02088196	0.1693522	0.8811088	0.9388069
GSPT2	ENSG00000189369.9	387.8006	0.01913286	0.14850004	0.8814988	0.9388069
LINC01572	ENSG00000261008.10	50.93886	0.02381837	0.26541231	0.8815665	0.9388069
TIMM23	ENSG00000265354.5	793.1011	-0.01867776	0.14342927	0.8814594	0.9388069
TMCC1-DT	ENSG00000271270.9	130.8358	0.02313868	0.21143602	0.8810677	0.9388069
PCDHGB5	ENSG00000276547.2	638.2507	-0.02373675	0.28159446	0.8816408	0.9388069
ENSG00000288663	ENSG00000288663.1	104.6466	0.02315867	0.21320328	0.8812711	0.9388069
ENSG00000289977	ENSG00000289977.2	27.61335	0.0236937	0.30072846	0.8810612	0.9388069
SMPD4BP	ENSG00000293311.2	517.7886	-0.02195194	0.18526752	0.8809284	0.9388069
ENSG00000305087	ENSG00000305087.1	11.05299	0.02382273	0.2601404	0.881552	0.9388069
SLC9A3	ENSG00000066230.12	2373.815	-0.02310058	0.33473211	0.8820141	0.9388083
STUB1	ENSG00000103266.12	965.2832	-0.02315926	0.2176561	0.8819708	0.9388083
ENTREP1	ENSG00000135063.21	61.85634	0.02372459	0.26948244	0.8819858	0.9388083
XPC	ENSG00000154767.17	2480.878	0.01716584	0.12876625	0.881933	0.9388083
GPR85	ENSG00000164604.15	51.92258	-0.02369524	0.27079627	0.8821103	0.9388083
RBM44	ENSG00000177483.12	45.7103	0.02370575	0.26627818	0.8821148	0.9388083
BMS1P4-AGAP5	ENSG00000242288.9	113.7339	0.02374408	0.25613736	0.8819039	0.9388083
ENSG00000288620	ENSG00000288620.1	21.28665	0.0215781	0.40605389	0.8821468	0.9388083
AIMP2	ENSG00000106305.11	308.1034	-0.02058372	0.16868147	0.8825232	0.9390674
AMBRA1	ENSG00000110497.16	1161.835	-0.01899141	0.1488887	0.882579	0.9390674
SOWAHC	ENSG00000198142.5	1587.649	-0.02331804	0.22906351	0.8825742	0.9390674
GET1-SH3BGR	ENSG00000285815.1	39.70973	0.02359114	0.27468564	0.8825478	0.9390674
GLYR1	ENSG00000140632.18	2274.255	0.01480574	0.10843525	0.882922	0.9393822
BTN3A1	ENSG00000026950.19	1545.944	-0.02256102	0.20649538	0.8831011	0.9395225
DHX30	ENSG00000132153.16	1628.572	-0.01755207	0.13456014	0.8832538	0.9395299
FAM50B	ENSG00000145945.8	213.5033	0.02081426	0.17399665	0.8832969	0.9395299
CCDC121	ENSG00000176714.11	191.2612	-0.01977667	0.15965149	0.8832525	0.9395299
ENSG00000306402	ENSG00000306402.1	198.932	-0.02345267	0.27442354	0.8832364	0.9395299
COX10	ENSG00000006695.13	291.0394	0.01585875	0.11859106	0.8835515	0.9397002
AHI1	ENSG00000135541.23	2333.305	0.02305077	0.22558718	0.8835438	0.9397002
MTERF2	ENSG00000120832.12	455.9829	-0.0180319	0.14071041	0.8839529	0.9400128
ZNF554	ENSG00000172006.13	208.7672	-0.01637292	0.12396664	0.8839711	0.9400128
S100A6	ENSG00000197956.11	17986.39	-0.02237249	0.20607032	0.8839871	0.9400128
FAM120A	ENSG00000048828.19	4865.846	0.01577944	0.11893974	0.8844032	0.9400346
NGEF	ENSG00000066248.16	35.80594	0.02205045	0.37325275	0.8840997	0.9400346
NCF2	ENSG00000116701.17	561.9869	-0.02324513	0.25111704	0.8842661	0.9400346
IMMT	ENSG00000132305.23	1834.939	0.01404444	0.10342539	0.884367	0.9400346
NREP	ENSG00000134986.15	616.3937	0.02325078	0.25884739	0.8843635	0.9400346
SMAD3	ENSG00000166949.18	1664.829	-0.01985665	0.16332652	0.8844328	0.9400346
TMEM126A	ENSG00000171202.8	357.8041	-0.02037383	0.17027707	0.8843455	0.9400346
ENSG00000256500	ENSG00000256500.6	174.7757	-0.02278086	0.32630294	0.8841801	0.9400346
ENSG00000287723	ENSG00000287723.2	18.2915	-0.0227633	0.32429857	0.884393	0.9400346
ASB1	ENSG00000065802.13	1361.593	0.01946516	0.1585893	0.8845906	0.9401217
GSKIP	ENSG00000100744.16	500.7858	0.02000037	0.1656822	0.8846092	0.9401217
USP30	ENSG00000135093.14	527.4551	0.01690886	0.13043205	0.8848269	0.9403028
LAMA4	ENSG00000112769.21	16058.61	0.02291651	0.23411024	0.885025	0.9403125
GTF3C6	ENSG00000155115.8	645.3988	-0.0204395	0.17270662	0.8849063	0.9403125
DUSP7	ENSG00000164086.10	722.8315	0.02227486	0.20849794	0.8849529	0.9403125
HYPK	ENSG00000242028.9	618.496	-0.0228438	0.22976805	0.8850114	0.9403125
ANP32A	ENSG00000140350.16	2689.686	-0.01929398	0.15791221	0.8852852	0.9405387
ENSG00000283321	ENSG00000283321.1	48.52848	0.02250544	0.3284352	0.8854313	0.9406437
CABP7	ENSG00000100314.5	32.99368	0.02198995	0.35896761	0.8857875	0.9406849
ZNF777	ENSG00000196453.9	422.3052	-0.02119101	0.18779427	0.8857704	0.9406849
EXOC3-AS1	ENSG00000221990.5	86.68896	-0.02166133	0.1974291	0.885801	0.9406849
OR7E7P	ENSG00000238228.1	14.12457	-0.02158242	0.38203846	0.8855544	0.9406849
ADGRL1-AS1	ENSG00000267169.3	177.6853	-0.02113204	0.18661524	0.8857446	0.9406849
ENSG00000289092	ENSG00000289092.1	52.96735	0.02195216	0.20335417	0.8856049	0.9406849
ENSG00000293287	ENSG00000293287.2	53.69694	0.02296489	0.27396587	0.8856524	0.9406849
EDEM2	ENSG00000088298.14	628.8386	-0.02108465	0.18649708	0.8859644	0.9407203
ZNF544	ENSG00000198131.16	624.0414	-0.01730892	0.13621203	0.8858988	0.9407203
ENSG00000270022	ENSG00000270022.4	243.7417	0.02115888	0.3959452	0.8859761	0.9407203
DNAJC15	ENSG00000120675.7	1184.945	-0.01984996	0.16740303	0.8861741	0.9407297
LRRC41	ENSG00000132128.19	1669.123	-0.01654038	0.12862273	0.8861075	0.9407297
SURF4	ENSG00000148248.15	3967.211	-0.02012041	0.17131439	0.8861707	0.9407297
ABCA3	ENSG00000167972.15	2542.739	-0.02242061	0.22105822	0.8861672	0.9407297
NUDT7	ENSG00000140876.12	99.84294	-0.01915529	0.15825371	0.8862616	0.9407724
FAM89B	ENSG00000176973.9	419.8925	-0.02248466	0.22501347	0.8863189	0.940783
KANSL3	ENSG00000114982.20	2581.23	0.01480412	0.11241597	0.8863941	0.9408067
PTPN13	ENSG00000163629.14	6004.111	0.02228343	0.2179009	0.8864358	0.9408067
ENSG00000284523	ENSG00000284523.3	17.20179	-0.02278245	0.26944634	0.8866311	0.9409638
ENSG00000291149	ENSG00000291149.2	148.947	-0.02232509	0.22264135	0.8868449	0.9411406
OSGEP	ENSG00000092094.12	874.3919	-0.01762752	0.14152971	0.8870103	0.9412492
CENPO	ENSG00000138092.12	242.5392	0.01762893	0.14160052	0.8870419	0.9412492
SGMS2	ENSG00000164023.16	1128.472	-0.02248664	0.23482762	0.8872197	0.9413877
MAP2K2	ENSG00000126934.16	1950.539	-0.02235879	0.22833499	0.8872979	0.9414204
NDUFAB1	ENSG00000004779.11	555.052	0.01850696	0.15262113	0.8874523	0.941433
MBNL3	ENSG00000076770.17	845.7788	-0.02226097	0.22444087	0.8873775	0.941433
MLYCD	ENSG00000103150.8	672.4304	0.01813141	0.1485305	0.887675	0.941433
MYOT	ENSG00000120729.11	468.4913	0.02194791	0.33707811	0.8876802	0.941433
POLE3	ENSG00000148229.14	1026.518	0.02030119	0.17829049	0.8876484	0.941433
ZBTB7A	ENSG00000178951.10	2852.413	0.01902896	0.15953409	0.8875843	0.941433
CDKL4	ENSG00000205111.11	17.73081	-0.02216597	0.32087836	0.8875968	0.941433
ENSG00000273828	ENSG00000273828.3	22.75599	0.02256827	0.26414254	0.8877356	0.941433
CENPBD1P	ENSG00000293473.2	261.6721	0.01913039	0.1611495	0.8877026	0.941433
TECPR1	ENSG00000205356.11	1008.511	-0.02053314	0.18331253	0.8879864	0.9416489
CYC1	ENSG00000179091.6	930.9198	0.02112954	0.19552161	0.8881347	0.941756
MNT	ENSG00000070444.16	1073.418	0.01998305	0.17479767	0.8882096	0.9417852
ENSG00000279108	ENSG00000279108.1	30.00254	0.0224425	0.25791582	0.8883431	0.9418766
MRPL42	ENSG00000198015.15	1738.442	-0.01694973	0.13654938	0.8884551	0.9419451
SERPINB8	ENSG00000166401.16	841.8509	0.01954784	0.16940001	0.8886713	0.9420156
STAT2	ENSG00000170581.16	5378.565	-0.02063174	0.18760162	0.8887109	0.9420156
RPS6KB2	ENSG00000175634.16	552.1167	-0.02002074	0.1766195	0.888631	0.9420156
ENSG00000296775	ENSG00000296775.1	48.67948	-0.02196447	0.31927274	0.8887001	0.9420156
TRIP6	ENSG00000087077.15	1468.533	-0.01971213	0.17246824	0.8888885	0.9421536
LSM1	ENSG00000175324.11	479.8931	0.01884687	0.1604014	0.889033	0.9422566
ATRN	ENSG00000088812.19	3654.924	-0.0166987	0.13524477	0.8893117	0.942327
CADM4	ENSG00000105767.4	12930.72	0.02223586	0.25145877	0.8892596	0.942327
IPMK	ENSG00000151151.7	609.1938	-0.02146865	0.20954261	0.8892714	0.942327
RHOC	ENSG00000155366.18	6656.078	0.02174536	0.22017992	0.8894607	0.942327
LINC00265	ENSG00000188185.14	192.0957	0.02054386	0.18863279	0.8894667	0.942327
ANKRD20A11P	ENSG00000215559.9	396.8386	0.02108508	0.36958259	0.8894783	0.942327
